id_pdc_local;statut_pdc;arrondissement;id_station_local;id_station_itinerance;nom_station;implantation_station;nbre_pdc;date_maj;condition_acces;adresse_station;coordonneesXY;gratuit;paiement_acte;paiement_cb;paiement_autre;reservation;observations;num_pdl;siren_amenageur;contact_amenageur;nom_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;tarification;id_pdc_itinerance;date_mise_en_service;accessibilite_pmr;restriction_gabarit;station_deux_roues;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;prise_type_3;horaires;raccordement
FR*V75*EPX15*22*4;En service;15e Arrondissement;FR*V75*PPX15*22;FRV75PPX1522;Paris | Rue Houdart de Lamotte 2;;6;2024-11-08;Accès libre;2 Rue Houdart de Lamotte 75015 Paris;48.8407, 2.2876;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7467727830093;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15224;2021-08-11T13:02:17+02:00;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;24/7;
FR*V75*EPX03*04*2;En service;Paris centre;FR*V75*PPX03*04;FRV75PPX0304;Paris | Rue Perrée 18;;6;2024-11-08;Accès libre;18 Rue Perrée 75003 Paris;48.86502, 2.360503;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7167004265438;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX03042;2021-08-26T13:04:37+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX13*12*2;En service;13e Arrondissement;FR*V75*PPX13*12;FRV75PPX1312;Paris | Rue Gouthière 12;;6;2024-11-08;Accès libre;12 Rue Gouthière 75013 Paris;48.820423, 2.3512075;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7359334204767;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX13122;2021-09-29T12:09:01+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX13*12*1;En service;13e Arrondissement;FR*V75*PPX13*12;FRV75PPX1312;Paris | Rue Gouthière 12;;6;2024-11-08;Accès libre;12 Rue Gouthière 75013 Paris;48.820423, 2.3512075;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7359334204767;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX13121;2021-09-29T12:08:58+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX14*06*6;En service;14e Arrondissement;FR*V75*PPX14*06;FRV75PPX1406;Paris | Rue du Départ 23;;6;2024-11-08;Accès libre;23 Rue du Départ 75014 Paris;48.842175, 2.323305;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7338205405731;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14066;2021-09-01T09:46:03+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX14*06*1;En service;14e Arrondissement;FR*V75*PPX14*06;FRV75PPX1406;Paris | Rue du Départ 23;;6;2024-11-08;Accès libre;23 Rue du Départ 75014 Paris;48.842175, 2.323305;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7338205405731;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14061;2021-09-01T09:45:43+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX11*14*4;En service;11e Arrondissement;FR*V75*PPX11*14;FRV75PPX1114;Paris | Avenue de la République 5;;6;2024-11-08;Accès libre;5 Avenue de la République 75011 Paris;48.86661, 2.36784;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7116063599636;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11144;2021-10-12T17:27:43+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX11*12*3;En service;11e Arrondissement;FR*V75*PPX11*12;FRV75PPX1112;Paris | Bis Avenue Parmentier 125;;6;2024-11-08;Accès libre;125 Bis Avenue Parmentier 75011 Paris;48.86908, 2.371679;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7203473120009;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11123;2021-08-26T12:20:02+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX11*11*4;En service;11e Arrondissement;FR*V75*PPX11*11;FRV75PPX1111;Paris | Rue Faidherbe 27;;5;2024-11-08;Accès libre;27 Rue Faidherbe 75011 Paris;48.852573, 2.3830369;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7235311036133;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11114;2021-08-25T18:15:10+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX12*09*2;En service;12e Arrondissement;FR*V75*PPX12*09;FRV75PPX1209;Paris | Avenue Ledru Rollin 20;;6;2024-11-08;Accès libre;20 Avenue Ledru Rollin 75012 Paris;48.84652, 2.3692153;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7258321165440;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12092;2024-08-19T12:58:42+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX12*09*1;En service;12e Arrondissement;FR*V75*PPX12*09;FRV75PPX1209;Paris | Avenue Ledru Rollin 20;;6;2024-11-08;Accès libre;20 Avenue Ledru Rollin 75012 Paris;48.84652, 2.3692153;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7258321165440;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12091;2023-07-20T12:33:01+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX10*05*6;En service;10e Arrondissement;FR*V75*PPX10*05;FRV75PPX1005;Paris | Rue Beaurepaire 31;;6;2024-11-08;Accès libre;31 Rue Beaurepaire 75010 Paris;48.87119, 2.364206;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7172214106361;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX10056;2021-08-17T11:41:44+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX08*15*3;En service;08e Arrondissement;FR*V75*PPX08*15;FRV75PPX0815;Paris | Rue de Liège 24;;6;2024-11-08;Accès libre;24 Rue de Liège 75008 Paris;48.879597, 2.3263307;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7532706125390;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08153;2021-09-21T15:26:26+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX12*07*4;En service;12e Arrondissement;FR*V75*PPX12*07;FRV75PPX1207;Paris | Boulevard de la Bastille 20;;6;2024-11-08;Accès libre;20 Boulevard de la Bastille 75012 Paris;48.84837, 2.367915;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7299710457112;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12074;2021-09-01T09:37:18+02:00;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;24/7;
FR*V75*EPX08*14*3;En service;08e Arrondissement;FR*V75*PPX08*14;FRV75PPX0814;Paris | Avenue George V 44;;6;2024-11-08;Accès libre;44 Avenue George V 75008 Paris;48.87057, 2.301121;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7407814660788;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08143;2021-09-21T15:10:55+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX09*05*5;En service;09e Arrondissement;FR*V75*PPX09*05;FRV75PPX0905;Paris | Rue de la Chaussée d'Antin 5;;5;2024-11-08;Accès libre;5 Rue de la Chaussée d'Antin 75009 Paris;48.871643, 2.3338861;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7117076624469;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX09055;2021-08-26T18:21:56+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX08*09*5;En service;08e Arrondissement;FR*V75*PPX08*09;FRV75PPX0809;Paris | Rue Francois 1er 7;;7;2024-11-08;Accès libre;7 Rue Francois 1er 75008 Paris;48.865772, 2.308419;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7452532460733;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08095;2021-08-19T02:00:00+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX07*09*4;En service;07e Arrondissement;FR*V75*PPX07*09;FRV75PPX0709;Paris | Rue du Bac 142;;5;2024-11-08;Accès libre;142 Rue du Bac 75007 Paris;48.85082, 2.3237967;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7379594696682;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07094;2021-08-17T12:06:33+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX07*09*2;En service;07e Arrondissement;FR*V75*PPX07*09;FRV75PPX0709;Paris | Rue du Bac 142;;5;2024-11-08;Accès libre;142 Rue du Bac 75007 Paris;48.85082, 2.3237967;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7379594696682;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07092;2021-08-17T12:06:27+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX05*09*1;En service;05e Arrondissement;FR*V75*PPX05*09;FRV75PPX0509;Paris | Rue Monge 58;;5;2024-11-08;Accès libre;58 Rue Monge 75005 Paris;48.84443, 2.3522773;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7326772699723;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX05091;2021-08-11T12:27:04+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX04*05*2;En service;Paris centre;FR*V75*PPX04*05;FRV75PPX0405;Paris | Quai de Béthune 36;;5;2024-11-08;Accès libre;36 Quai de Béthune 75004 Paris;48.851254, 2.3564553;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7368885579580;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX04052;2021-08-11T12:18:24+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX02*06*2;En service;Paris centre;FR*V75*PPX02*06;FRV75PPX0206;Paris | Rue de la Paix 24;;5;2024-11-08;Accès libre;24 Rue de la Paix 75002 Paris;48.869926, 2.3320835;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7162228577968;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX02062;2021-08-27T10:39:35+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX18*05*5;En service;18e Arrondissement;FR*V75*PPX18*05;FRV75PPX1805;Paris | Rue Custine 17;;6;2024-11-08;Accès libre;17 Rue Custine 75018 Paris;48.88836, 2.3480344;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7515629425149;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18055;2021-07-21T17:51:14+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX18*05*2;En service;18e Arrondissement;FR*V75*PPX18*05;FRV75PPX1805;Paris | Rue Custine 17;;6;2024-11-08;Accès libre;17 Rue Custine 75018 Paris;48.88836, 2.3480344;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7515629425149;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18052;2021-07-21T17:51:35+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX08*08*1;En service;08e Arrondissement;FR*V75*PPX08*08;FRV75PPX0808;Paris | Boulevard des Batignolles 9;;4;2024-11-08;Accès libre;9 Boulevard des Batignolles 75008 Paris;48.883015, 2.325922;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7547467341388;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08081;2021-07-13T14:08:30+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX16*10*4;En service;16e Arrondissement;FR*V75*PPX16*10;FRV75PPX1610;Paris | Avenue de Versailles  53;;5;2024-11-08;Accès libre;53 Avenue de Versailles 75016 Paris;48.847862, 2.2745266;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7441533907232;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16104;2021-07-22T17:24:37+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX16*08*6;En service;16e Arrondissement;FR*V75*PPX16*08;FRV75PPX1608;Paris | Avenue Théophile Gauthier 14;;6;2024-11-08;Accès libre;14 Avenue Théophile Gauthier 75016 Paris;48.850754, 2.2739246;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7457018712006;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16086;2021-07-22T17:29:29+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX20*06*5;En service;20e Arrondissement;FR*V75*PPX20*06;FRV75PPX2006;Paris | Rue Julien Lacroix 39;;6;2024-11-08;Accès libre;39 Rue Julien Lacroix 75020 Paris;48.86986, 2.38494;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7221273409414;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20065;2021-07-07T11:10:44+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX18*01*5;En service;18e Arrondissement;FR*V75*PPX18*01;FRV75PPX1801;Paris | Rue Fernand Labori  1;;7;2024-11-08;Accès libre;1 Rue Fernand Labori 75018 Paris;48.898304, 2.3423252;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7546888469778;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18015;2021-07-13T14:42:26+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*10*3;En service;15e Arrondissement;FR*V75*PPX15*10;FRV75PPX1510;Paris | Place Etienne Pernet  26;;6;2024-11-08;Accès libre;26 Place Etienne Pernet 75015 Paris;48.842594, 2.2920513;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7418523777975;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15103;2021-07-01T09:49:42+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
